transaction_id,customer_id,date,category,merchant,amount,payment_method,description
TXN00001106,CUST01018,2025-10-08,groceries,Reliance Fresh,4722,upi,Reliance Fresh - Groceries
TXN00001118,CUST01018,2025-10-15,travel,IndiGo Airlines,4179,credit_card,IndiGo Airlines - Travel
TXN00001104,CUST01018,2025-10-25,travel,Ola,6816,debit_card,Ola - Travel
TXN00001122,CUST01018,2025-10-30,groceries,Spencer's,6516,credit_card,Spencer's - Groceries
TXN00001109,CUST01018,2025-11-02,groceries,Reliance Fresh,1741,upi,Reliance Fresh - Groceries
TXN00001112,CUST01018,2025-11-02,utilities,Mobile Recharge,1484,debit_card,Mobile Recharge - Utilities
TXN00001100,CUST01018,2025-11-09,investment,Zerodha,30470,debit_card,Zerodha - Investment
TXN00001098,CUST01018,2025-11-11,travel,MakeMyTrip,5881,credit_card,MakeMyTrip - Travel
TXN00001101,CUST01018,2025-11-11,fuel,Bharat Petroleum,4540,credit_card,Bharat Petroleum - Fuel
TXN00001094,CUST01018,2025-11-19,education,School Fees,15747,debit_card,School Fees - Education
TXN00001150,CUST01019,2025-05-27,entertainment,Spotify,2188,credit_card,Spotify - Entertainment
TXN00001172,CUST01019,2025-05-27,food_dining,McDonald's,1638,credit_card,McDonald's - Food Dining
TXN00001127,CUST01019,2025-05-29,fuel,Shell,3023,upi,Shell - Fuel
TXN00001178,CUST01019,2025-05-30,groceries,More Supermarket,7593,credit_card,More Supermarket - Groceries
TXN00001205,CUST01019,2025-06-02,food_dining,Swiggy,1679,debit_card,Swiggy - Food Dining
TXN00001182,CUST01019,2025-06-03,groceries,Big Bazaar,9943,upi,Big Bazaar - Groceries
TXN00001188,CUST01019,2025-06-04,travel,IndiGo Airlines,34592,credit_card,IndiGo Airlines - Travel
TXN00001190,CUST01019,2025-06-06,food_dining,Cafe Coffee Day,1519,credit_card,Cafe Coffee Day - Food Dining
TXN00001197,CUST01019,2025-06-07,food_dining,Starbucks,446,credit_card,Starbucks - Food Dining
TXN00001147,CUST01019,2025-06-08,shopping,Myntra,15222,credit_card,Myntra - Shopping
TXN00001198,CUST01019,2025-06-08,food_dining,Starbucks,973,upi,Starbucks - Food Dining
TXN00001154,CUST01019,2025-06-09,utilities,Electricity Bill,1790,upi,Electricity Bill - Utilities
TXN00001177,CUST01019,2025-06-09,education,School Fees,21876,debit_card,School Fees - Education
TXN00001171,CUST01019,2025-06-12,groceries,Spencer's,10811,credit_card,Spencer's - Groceries
TXN00001156,CUST01019,2025-06-17,food_dining,Starbucks,970,credit_card,Starbucks - Food Dining
TXN00001143,CUST01019,2025-06-18,food_dining,Starbucks,2837,credit_card,Starbucks - Food Dining
TXN00001187,CUST01019,2025-06-20,education,Unacademy,9897,credit_card,Unacademy - Education
TXN00001139,CUST01019,2025-06-23,food_dining,Domino's,2478,credit_card,Domino's - Food Dining
TXN00001181,CUST01019,2025-06-24,fuel,Bharat Petroleum,6977,upi,Bharat Petroleum - Fuel
TXN00001168,CUST01019,2025-06-25,healthcare,Fortis Hospital,21122,netbanking,Fortis Hospital - Healthcare
TXN00001179,CUST01019,2025-07-03,groceries,Big Bazaar,7356,netbanking,Big Bazaar - Groceries
TXN00001126,CUST01019,2025-07-06,groceries,Big Bazaar,8494,upi,Big Bazaar - Groceries
TXN00001196,CUST01019,2025-07-08,food_dining,Domino's,1627,debit_card,Domino's - Food Dining
TXN00001206,CUST01019,2025-07-08,groceries,More Supermarket,11703,debit_card,More Supermarket - Groceries
TXN00001184,CUST01019,2025-07-09,food_dining,Swiggy,1067,upi,Swiggy - Food Dining
TXN00001148,CUST01019,2025-07-11,food_dining,Zomato,1070,credit_card,Zomato - Food Dining
TXN00001166,CUST01019,2025-07-11,fuel,HP Petrol,7004,credit_card,HP Petrol - Fuel
TXN00001167,CUST01019,2025-07-14,food_dining,Swiggy,2144,debit_card,Swiggy - Food Dining
TXN00001200,CUST01019,2025-07-15,utilities,Water Bill,1243,netbanking,Water Bill - Utilities
TXN00001128,CUST01019,2025-07-16,healthcare,Apollo Pharmacy,6762,upi,Apollo Pharmacy - Healthcare
TXN00001141,CUST01019,2025-07-16,fuel,Indian Oil,3248,credit_card,Indian Oil - Fuel
TXN00001162,CUST01019,2025-07-18,entertainment,BookMyShow,958,debit_card,BookMyShow - Entertainment
TXN00001170,CUST01019,2025-07-19,food_dining,Zomato,1393,credit_card,Zomato - Food Dining
TXN00001203,CUST01019,2025-07-22,food_dining,Domino's,1296,upi,Domino's - Food Dining
TXN00001149,CUST01019,2025-07-29,food_dining,Starbucks,2282,debit_card,Starbucks - Food Dining
TXN00001193,CUST01019,2025-08-03,food_dining,McDonald's,708,credit_card,McDonald's - Food Dining
TXN00001161,CUST01019,2025-08-04,shopping,Westside,17791,credit_card,Westside - Shopping
TXN00001157,CUST01019,2025-08-06,entertainment,PVR Cinemas,1693,netbanking,PVR Cinemas - Entertainment
TXN00001192,CUST01019,2025-08-07,groceries,More Supermarket,9027,debit_card,More Supermarket - Groceries
TXN00001137,CUST01019,2025-08-09,entertainment,BookMyShow,4475,upi,BookMyShow - Entertainment
TXN00001136,CUST01019,2025-08-11,healthcare,Max Healthcare,16077,credit_card,Max Healthcare - Healthcare
TXN00001189,CUST01019,2025-08-13,fuel,Indian Oil,3930,debit_card,Indian Oil - Fuel
TXN00001191,CUST01019,2025-08-13,utilities,Gas Bill,3228,credit_card,Gas Bill - Utilities
TXN00001202,CUST01019,2025-08-13,utilities,Mobile Recharge,4454,credit_card,Mobile Recharge - Utilities
TXN00001164,CUST01019,2025-08-15,groceries,Spencer's,7597,upi,Spencer's - Groceries
TXN00001159,CUST01019,2025-08-16,shopping,Westside,2817,upi,Westside - Shopping
TXN00001174,CUST01019,2025-08-20,fuel,Shell,5087,upi,Shell - Fuel
TXN00001186,CUST01019,2025-08-21,fuel,Bharat Petroleum,3881,credit_card,Bharat Petroleum - Fuel
TXN00001125,CUST01019,2025-08-29,groceries,Reliance Fresh,9851,debit_card,Reliance Fresh - Groceries
TXN00001183,CUST01019,2025-08-29,travel,MakeMyTrip,14524,debit_card,MakeMyTrip - Travel
TXN00001145,CUST01019,2025-08-31,food_dining,Zomato,1612,debit_card,Zomato - Food Dining
TXN00001204,CUST01019,2025-09-03,groceries,More Supermarket,7120,debit_card,More Supermarket - Groceries
TXN00001134,CUST01019,2025-09-04,investment,Zerodha,56777,debit_card,Zerodha - Investment
TXN00001140,CUST01019,2025-09-08,groceries,Big Bazaar,4730,debit_card,Big Bazaar - Groceries
TXN00001169,CUST01019,2025-09-08,food_dining,McDonald's,2535,upi,McDonald's - Food Dining
TXN00001129,CUST01019,2025-09-15,fuel,Shell,6834,credit_card,Shell - Fuel
TXN00001185,CUST01019,2025-09-16,travel,Goibibo,33131,credit_card,Goibibo - Travel
TXN00001133,CUST01019,2025-09-18,travel,Uber,16463,debit_card,Uber - Travel
TXN00001130,CUST01019,2025-09-20,fuel,Shell,4516,upi,Shell - Fuel
TXN00001138,CUST01019,2025-09-21,education,Byju's,7127,upi,Byju's - Education
TXN00001201,CUST01019,2025-09-22,entertainment,BookMyShow,4076,credit_card,BookMyShow - Entertainment
TXN00001124,CUST01019,2025-09-25,food_dining,Domino's,2160,upi,Domino's - Food Dining
TXN00001207,CUST01019,2025-10-03,food_dining,Cafe Coffee Day,678,credit_card,Cafe Coffee Day - Food Dining
TXN00001144,CUST01019,2025-10-07,utilities,Water Bill,1909,credit_card,Water Bill - Utilities
TXN00001176,CUST01019,2025-10-10,fuel,Shell,4591,upi,Shell - Fuel
TXN00001160,CUST01019,2025-10-13,food_dining,Starbucks,791,credit_card,Starbucks - Food Dining
TXN00001195,CUST01019,2025-10-13,groceries,DMart,6441,debit_card,DMart - Groceries
TXN00001153,CUST01019,2025-10-15,education,Udemy,4405,credit_card,Udemy - Education
TXN00001173,CUST01019,2025-10-18,utilities,Electricity Bill,2038,credit_card,Electricity Bill - Utilities
TXN00001132,CUST01019,2025-10-19,entertainment,PVR Cinemas,555,debit_card,PVR Cinemas - Entertainment
TXN00001158,CUST01019,2025-10-21,shopping,Amazon,3651,upi,Amazon - Shopping
TXN00001199,CUST01019,2025-10-24,utilities,Mobile Recharge,3513,credit_card,Mobile Recharge - Utilities
TXN00001152,CUST01019,2025-10-26,food_dining,Domino's,1379,debit_card,Domino's - Food Dining
TXN00001131,CUST01019,2025-10-28,healthcare,Medlife,11213,credit_card,Medlife - Healthcare
TXN00001165,CUST01019,2025-10-30,entertainment,PVR Cinemas,4317,debit_card,PVR Cinemas - Entertainment
TXN00001194,CUST01019,2025-11-01,entertainment,BookMyShow,1932,debit_card,BookMyShow - Entertainment
TXN00001180,CUST01019,2025-11-02,travel,Ola,25890,credit_card,Ola - Travel
TXN00001135,CUST01019,2025-11-03,investment,Groww,44165,debit_card,Groww - Investment
TXN00001175,CUST01019,2025-11-07,food_dining,Zomato,2809,debit_card,Zomato - Food Dining
TXN00001142,CUST01019,2025-11-08,fuel,HP Petrol,7084,upi,HP Petrol - Fuel
TXN00001146,CUST01019,2025-11-10,fuel,HP Petrol,2384,credit_card,HP Petrol - Fuel
TXN00001151,CUST01019,2025-11-10,travel,Goibibo,29318,credit_card,Goibibo - Travel
TXN00001155,CUST01019,2025-11-12,entertainment,PVR Cinemas,2684,credit_card,PVR Cinemas - Entertainment
TXN00001163,CUST01019,2025-11-18,entertainment,Prime Video,3738,debit_card,Prime Video - Entertainment
TXN00001242,CUST01020,2025-05-28,travel,IRCTC,15675,debit_card,IRCTC - Travel
TXN00001261,CUST01020,2025-06-05,food_dining,Domino's,1505,credit_card,Domino's - Food Dining
TXN00001246,CUST01020,2025-06-08,utilities,Internet Bill,3057,credit_card,Internet Bill - Utilities
TXN00001256,CUST01020,2025-06-08,utilities,Electricity Bill,715,credit_card,Electricity Bill - Utilities
TXN00001208,CUST01020,2025-06-13,healthcare,PharmEasy,8352,debit_card,PharmEasy - Healthcare
TXN00001263,CUST01020,2025-06-20,groceries,Spencer's,4704,debit_card,Spencer's - Groceries
TXN00001231,CUST01020,2025-06-29,food_dining,Cafe Coffee Day,1850,debit_card,Cafe Coffee Day - Food Dining
TXN00001217,CUST01020,2025-06-30,fuel,Indian Oil,4100,credit_card,Indian Oil - Fuel
TXN00001230,CUST01020,2025-07-01,utilities,Mobile Recharge,3194,debit_card,Mobile Recharge - Utilities
TXN00001218,CUST01020,2025-07-03,travel,MakeMyTrip,13078,debit_card,MakeMyTrip - Travel
TXN00001227,CUST01020,2025-07-09,travel,Ola,18500,credit_card,Ola - Travel
TXN00001234,CUST01020,2025-07-12,shopping,Amazon,9968,debit_card,Amazon - Shopping
TXN00001235,CUST01020,2025-07-25,utilities,Internet Bill,2182,upi,Internet Bill - Utilities
TXN00001249,CUST01020,2025-07-30,food_dining,Swiggy,1436,credit_card,Swiggy - Food Dining
TXN00001245,CUST01020,2025-07-31,food_dining,Starbucks,1384,credit_card,Starbucks - Food Dining
TXN00001251,CUST01020,2025-07-31,healthcare,Fortis Hospital,8744,credit_card,Fortis Hospital - Healthcare
TXN00001248,CUST01020,2025-08-05,groceries,Spencer's,3801,credit_card,Spencer's - Groceries
TXN00001214,CUST01020,2025-08-17,entertainment,Spotify,921,credit_card,Spotify - Entertainment
TXN00001243,CUST01020,2025-08-18,shopping,Myntra,5238,credit_card,Myntra - Shopping
TXN00001265,CUST01020,2025-08-20,utilities,Gas Bill,1783,debit_card,Gas Bill - Utilities
TXN00001221,CUST01020,2025-08-22,investment,Fixed Deposit,5532,debit_card,Fixed Deposit - Investment
TXN00001224,CUST01020,2025-08-25,food_dining,McDonald's,1972,credit_card,McDonald's - Food Dining
TXN00001228,CUST01020,2025-08-26,education,Udemy,10452,netbanking,Udemy - Education
TXN00001223,CUST01020,2025-08-28,fuel,Indian Oil,1003,upi,Indian Oil - Fuel
TXN00001237,CUST01020,2025-08-28,food_dining,Starbucks,1614,credit_card,Starbucks - Food Dining
TXN00001216,CUST01020,2025-08-31,shopping,Amazon,1983,credit_card,Amazon - Shopping
TXN00001226,CUST01020,2025-08-31,shopping,Westside,9431,credit_card,Westside - Shopping
TXN00001257,CUST01020,2025-09-05,travel,Goibibo,24749,upi,Goibibo - Travel
TXN00001215,CUST01020,2025-09-06,food_dining,Swiggy,1603,upi,Swiggy - Food Dining
TXN00001209,CUST01020,2025-09-08,groceries,DMart,5988,credit_card,DMart - Groceries
TXN00001254,CUST01020,2025-09-08,healthcare,Fortis Hospital,11624,debit_card,Fortis Hospital - Healthcare
TXN00001225,CUST01020,2025-09-13,utilities,Mobile Recharge,3060,credit_card,Mobile Recharge - Utilities
TXN00001262,CUST01020,2025-09-13,entertainment,Prime Video,1572,credit_card,Prime Video - Entertainment
TXN00001219,CUST01020,2025-09-17,groceries,More Supermarket,3955,debit_card,More Supermarket - Groceries
TXN00001260,CUST01020,2025-09-17,shopping,Myntra,9187,debit_card,Myntra - Shopping
TXN00001232,CUST01020,2025-09-19,fuel,Shell,3552,credit_card,Shell - Fuel
TXN00001210,CUST01020,2025-09-26,shopping,Myntra,3911,upi,Myntra - Shopping
TXN00001247,CUST01020,2025-09-27,food_dining,Domino's,357,upi,Domino's - Food Dining
TXN00001222,CUST01020,2025-10-03,shopping,Flipkart,14467,credit_card,Flipkart - Shopping
TXN00001233,CUST01020,2025-10-03,shopping,Westside,6803,credit_card,Westside - Shopping
TXN00001239,CUST01020,2025-10-06,fuel,Indian Oil,2004,debit_card,Indian Oil - Fuel
TXN00001238,CUST01020,2025-10-07,investment,Paytm Money,35470,debit_card,Paytm Money - Investment
TXN00001267,CUST01020,2025-10-07,food_dining,Starbucks,919,credit_card,Starbucks - Food Dining
TXN00001252,CUST01020,2025-10-08,fuel,Bharat Petroleum,1345,netbanking,Bharat Petroleum - Fuel
TXN00001259,CUST01020,2025-10-08,fuel,Indian Oil,2182,upi,Indian Oil - Fuel
TXN00001258,CUST01020,2025-10-09,groceries,Reliance Fresh,5387,credit_card,Reliance Fresh - Groceries
TXN00001212,CUST01020,2025-10-12,utilities,Gas Bill,3214,debit_card,Gas Bill - Utilities
TXN00001213,CUST01020,2025-10-19,education,Coursera,20404,debit_card,Coursera - Education
TXN00001236,CUST01020,2025-10-20,shopping,Amazon,9808,debit_card,Amazon - Shopping
TXN00001241,CUST01020,2025-10-21,groceries,Big Bazaar,4314,debit_card,Big Bazaar - Groceries
TXN00001211,CUST01020,2025-10-24,shopping,Westside,9793,upi,Westside - Shopping
TXN00001250,CUST01020,2025-10-24,healthcare,Medlife,6858,upi,Medlife - Healthcare
TXN00001253,CUST01020,2025-10-25,fuel,HP Petrol,4430,debit_card,HP Petrol - Fuel
TXN00001255,CUST01020,2025-11-05,food_dining,Domino's,1703,upi,Domino's - Food Dining
TXN00001240,CUST01020,2025-11-11,investment,Zerodha,49831,debit_card,Zerodha - Investment
TXN00001229,CUST01020,2025-11-13,food_dining,Swiggy,346,debit_card,Swiggy - Food Dining
TXN00001264,CUST01020,2025-11-14,healthcare,PharmEasy,13423,credit_card,PharmEasy - Healthcare
TXN00001266,CUST01020,2025-11-14,food_dining,Swiggy,224,debit_card,Swiggy - Food Dining
TXN00001220,CUST01020,2025-11-15,groceries,Reliance Fresh,7380,netbanking,Reliance Fresh - Groceries
TXN00001244,CUST01020,2025-11-19,fuel,Bharat Petroleum,3977,upi,Bharat Petroleum - Fuel
